173080,2505500,0.78
173100,2505500,9.36
173120,2505500,22.08
173140,2505500,33.74
173160,2505500,44.37
173180,2505500,57.09
173200,2505500,64.9
173220,2505500,70.72
173240,2505500,81.89
173260,2505500,96.24
173280,2505500,108.22
173300,2505500,119.28
173320,2505500,121.88
173340,2505500,129.52
173360,2505500,137.67
173380,2505500,153.39
173400,2505500,162.84
173420,2505500,179.9
173440,2505500,191.48
173460,2505500,201.44
173480,2505500,207.14
173500,2505500,210.46
173520,2505500,224.67
173540,2505500,234.08
173560,2505500,252.09
173580,2505500,267.69
173600,2505500,273.74
173620,2505500,271.83
173640,2505500,281.28
173660,2505500,290.77
173680,2505500,310.02
173700,2505500,343.2
173720,2505500,373.83
173740,2505500,395.96
173760,2505500,402.88
173780,2505500,402.46
173800,2505500,407.44
173060,2505520,0.2
173080,2505520,1.42
173100,2505520,19.48
173120,2505520,26.06
173140,2505520,33.09
173160,2505520,47.3
173180,2505520,61.58
173200,2505520,68.9
173220,2505520,75.33
173240,2505520,91.02
173260,2505520,100.8
173280,2505520,111.1
173300,2505520,120.96
173320,2505520,127.28
173340,2505520,134.01
173360,2505520,141.4
173380,2505520,152.95
173400,2505520,164.2
173420,2505520,183.87
173440,2505520,190.88
173460,2505520,198.46
173480,2505520,205.11
173500,2505520,214.38
173520,2505520,226.2
173540,2505520,237.46
173560,2505520,264.0
173580,2505520,275.4
173600,2505520,275.52
173620,2505520,276.88
173640,2505520,282.9
173660,2505520,289.38
173680,2505520,306.02
173700,2505520,338.97
173720,2505520,372.54
173740,2505520,393.81
173760,2505520,403.2
173780,2505520,402.31
173800,2505520,408.54
173060,2505540,0.18
173080,2505540,5.9
173100,2505540,20.52
173120,2505540,31.11
173140,2505540,34.54
173160,2505540,47.64
173180,2505540,63.51
173200,2505540,68.79
173220,2505540,77.74
173240,2505540,86.12
173260,2505540,97.59
173280,2505540,110.06
173300,2505540,123.12
173320,2505540,131.1
173340,2505540,140.07
173360,2505540,150.05
173380,2505540,155.86
173400,2505540,169.89
173420,2505540,183.32
173440,2505540,186.57
173460,2505540,196.2
173480,2505540,206.07
173500,2505540,214.74
173520,2505540,230.36
173540,2505540,239.82
173560,2505540,265.29
173580,2505540,273.51
173600,2505540,278.67
173620,2505540,275.77
173640,2505540,284.66
173660,2505540,298.64
173680,2505540,307.44
173700,2505540,336.83
173720,2505540,376.22
173740,2505540,392.6
173760,2505540,397.0
173780,2505540,405.72
173800,2505540,406.98
173060,2505560,0.15
173080,2505560,10.86
173100,2505560,22.32
173120,2505560,31.24
173140,2505560,33.84
173160,2505560,46.47
173180,2505560,62.46
173200,2505560,70.16
173220,2505560,77.45
173240,2505560,85.04
173260,2505560,99.15
173280,2505560,125.68
173300,2505560,125.55
173320,2505560,131.97
173340,2505560,146.62
173360,2505560,153.3
173380,2505560,159.3
173400,2505560,167.2
173420,2505560,171.27
173440,2505560,181.29
173460,2505560,191.56
173480,2505560,201.98
173500,2505560,217.22
173520,2505560,226.92
173540,2505560,235.64
173560,2505560,262.35
173580,2505560,269.12
173600,2505560,271.24
173620,2505560,277.18
173640,2505560,287.07
173660,2505560,302.5
173680,2505560,312.81
173700,2505560,335.01
173720,2505560,369.52
173740,2505560,391.12
173760,2505560,396.81
173780,2505560,403.36
173800,2505560,403.3
173060,2505580,0.6
173080,2505580,14.16
173100,2505580,24.92
173120,2505580,31.8
173140,2505580,34.04
173160,2505580,45.45
173180,2505580,54.61
173200,2505580,63.32
173220,2505580,73.04
173240,2505580,93.36
173260,2505580,104.97
173280,2505580,128.22
173300,2505580,127.74
173320,2505580,127.88
173340,2505580,148.1
173360,2505580,151.3
173380,2505580,156.63
173400,2505580,164.54
173420,2505580,172.23
173440,2505580,181.58
173460,2505580,194.68
173480,2505580,205.11
173500,2505580,214.7
173520,2505580,225.82
173540,2505580,235.88
173560,2505580,259.47
173580,2505580,266.77
173600,2505580,270.88
173620,2505580,279.75
173640,2505580,287.77
173660,2505580,295.59
173680,2505580,314.85
173700,2505580,345.69
173720,2505580,372.93
173740,2505580,388.8
173760,2505580,396.02
173780,2505580,401.44
173800,2505580,399.86
173060,2505600,0.99
173080,2505600,12.93
173100,2505600,27.64
173120,2505600,31.46
173140,2505600,38.6
173160,2505600,44.47
173180,2505600,53.52
173200,2505600,63.14
173220,2505600,76.22
173240,2505600,96.36
173260,2505600,116.66
173280,2505600,128.61
173300,2505600,127.71
173320,2505600,127.94
173340,2505600,139.9
173360,2505600,146.0
173380,2505600,155.32
173400,2505600,163.5
173420,2505600,173.68
173440,2505600,187.4
173460,2505600,198.33
173480,2505600,207.0
173500,2505600,215.56
173520,2505600,226.68
173540,2505600,233.7
173560,2505600,250.38
173580,2505600,264.1
173600,2505600,269.83
173620,2505600,276.52
173640,2505600,284.49
173660,2505600,298.95
173680,2505600,327.94
173700,2505600,354.12
173720,2505600,386.08
173740,2505600,395.64
173760,2505600,395.38
173780,2505600,395.28
173800,2505600,399.18
173060,2505620,2.17
173080,2505620,16.66
173100,2505620,23.26
173120,2505620,34.65
173140,2505620,37.26
173160,2505620,44.64
173180,2505620,52.2
173200,2505620,68.16
173220,2505620,79.57
173240,2505620,93.75
173260,2505620,120.16
173280,2505620,120.36
173300,2505620,125.58
173320,2505620,130.04
173340,2505620,137.68
173360,2505620,146.48
173380,2505620,157.04
173400,2505620,165.26
173420,2505620,179.36
173440,2505620,189.46
173460,2505620,199.32
173480,2505620,205.2
173500,2505620,215.38
173520,2505620,227.12
173540,2505620,238.68
173560,2505620,249.33
173580,2505620,266.8
173600,2505620,272.52
173620,2505620,274.03
173640,2505620,283.52
173660,2505620,312.42
173680,2505620,340.6
173700,2505620,367.26
173720,2505620,388.71
173740,2505620,395.56
173760,2505620,399.48
173780,2505620,399.83
173800,2505620,397.78
173060,2505640,16.37
173080,2505640,29.2
173100,2505640,28.99
173120,2505640,34.06
173140,2505640,38.42
173160,2505640,52.2
173180,2505640,61.26
173200,2505640,76.74
173220,2505640,84.54
173240,2505640,92.73
173260,2505640,101.54
173280,2505640,120.6
173300,2505640,132.33
173320,2505640,137.85
173340,2505640,142.41
173360,2505640,148.1
173380,2505640,158.35
173400,2505640,170.04
173420,2505640,179.04
173440,2505640,186.72
173460,2505640,199.89
173480,2505640,206.49
173500,2505640,219.81
173520,2505640,230.02
173540,2505640,238.16
173560,2505640,252.44
173580,2505640,266.64
173600,2505640,276.34
173620,2505640,279.98
173640,2505640,291.2
173660,2505640,317.17
173680,2505640,345.6
173700,2505640,373.24
173720,2505640,391.86
173740,2505640,401.21
173760,2505640,396.84
173780,2505640,405.69
173800,2505640,402.44
173040,2505660,0.22
173060,2505660,14.16
173080,2505660,28.68
173100,2505660,40.44
173120,2505660,45.68
173140,2505660,51.33
173160,2505660,63.39
173180,2505660,73.65
173200,2505660,86.79
173220,2505660,96.66
173240,2505660,105.45
173260,2505660,113.15
173280,2505660,118.36
173300,2505660,130.18
173320,2505660,139.34
173340,2505660,143.85
173360,2505660,150.02
173380,2505660,162.12
173400,2505660,167.42
173420,2505660,178.58
173440,2505660,188.74
173460,2505660,198.51
173480,2505660,204.18
173500,2505660,227.77
173520,2505660,234.98
173540,2505660,240.54
173560,2505660,253.4
173580,2505660,268.8
173600,2505660,272.67
173620,2505660,276.6
173640,2505660,290.44
173660,2505660,316.78
173680,2505660,349.4
173700,2505660,380.22
173720,2505660,395.6
173740,2505660,403.74
173760,2505660,403.26
173780,2505660,402.06
173800,2505660,406.65
173020,2505680,0.38
173040,2505680,1.32
173060,2505680,17.74
173080,2505680,48.0
173100,2505680,55.32
173120,2505680,59.37
173140,2505680,65.47
173160,2505680,72.0
173180,2505680,80.36
173200,2505680,94.02
173220,2505680,110.58
173240,2505680,116.49
173260,2505680,122.19
173280,2505680,120.26
173300,2505680,130.86
173320,2505680,139.47
173340,2505680,144.46
173360,2505680,152.43
173380,2505680,160.24
173400,2505680,168.6
173420,2505680,179.92
173440,2505680,186.39
173460,2505680,196.91
173480,2505680,202.08
173500,2505680,227.73
173520,2505680,233.96
173540,2505680,238.38
173560,2505680,253.32
173580,2505680,263.06
173600,2505680,269.2
173620,2505680,276.33
173640,2505680,289.48
173660,2505680,314.04
173680,2505680,349.94
173700,2505680,375.3
173720,2505680,385.66
173740,2505680,401.44
173760,2505680,402.81
173780,2505680,401.14
173800,2505680,407.17
173020,2505700,0.27
173040,2505700,7.6
173060,2505700,37.04
173080,2505700,48.78
173100,2505700,53.25
173120,2505700,57.34
173140,2505700,72.22
173160,2505700,77.93
173180,2505700,85.59
173200,2505700,101.48
173220,2505700,111.82
173240,2505700,112.29
173260,2505700,115.24
173280,2505700,119.18
173300,2505700,127.57
173320,2505700,137.19
173340,2505700,143.68
173360,2505700,150.51
173380,2505700,158.4
173400,2505700,168.23
173420,2505700,183.33
173440,2505700,184.6
173460,2505700,191.52
173480,2505700,199.02
173500,2505700,217.27
173520,2505700,235.89
173540,2505700,239.24
173560,2505700,245.97
173580,2505700,256.77
173600,2505700,263.86
173620,2505700,272.96
173640,2505700,291.3
173660,2505700,317.72
173680,2505700,352.32
173700,2505700,368.73
173720,2505700,374.91
173740,2505700,386.49
173760,2505700,399.88
173780,2505700,401.16
173800,2505700,400.4
173000,2505720,0.29
173020,2505720,2.44
173040,2505720,24.26
173060,2505720,40.11
173080,2505720,43.65
173100,2505720,48.28
173120,2505720,55.82
173140,2505720,73.24
173160,2505720,82.65
173180,2505720,93.63
173200,2505720,101.97
173220,2505720,106.12
173240,2505720,112.8
173260,2505720,116.02
173280,2505720,120.09
173300,2505720,123.21
173320,2505720,135.36
173340,2505720,142.35
173360,2505720,149.2
173380,2505720,163.36
173400,2505720,163.56
173420,2505720,177.62
173440,2505720,181.29
173460,2505720,191.16
173480,2505720,196.89
173500,2505720,218.01
173520,2505720,235.95
173540,2505720,238.4
173560,2505720,243.26
173580,2505720,249.36
173600,2505720,255.03
173620,2505720,273.44
173640,2505720,300.09
173660,2505720,318.64
173680,2505720,338.36
173700,2505720,355.59
173720,2505720,363.38
173740,2505720,374.1
173760,2505720,384.26
173780,2505720,396.57
173800,2505720,395.16
173020,2505740,2.03
173040,2505740,33.04
173060,2505740,45.69
173080,2505740,44.22
173100,2505740,47.01
173120,2505740,56.08
173140,2505740,70.96
173160,2505740,85.74
173180,2505740,98.0
173200,2505740,103.78
173220,2505740,105.42
173240,2505740,110.49
173260,2505740,114.12
173280,2505740,119.66
173300,2505740,124.77
173320,2505740,133.73
173340,2505740,141.34
173360,2505740,150.03
173380,2505740,155.28
173400,2505740,164.48
173420,2505740,170.97
173440,2505740,177.9
173460,2505740,189.76
173480,2505740,195.6
173500,2505740,217.14
173520,2505740,231.42
173540,2505740,237.99
173560,2505740,242.36
173580,2505740,243.08
173600,2505740,251.55
173620,2505740,279.96
173640,2505740,296.36
173660,2505740,319.53
173680,2505740,335.55
173700,2505740,342.99
173720,2505740,353.08
173740,2505740,364.78
173760,2505740,369.46
173780,2505740,383.3
173800,2505740,394.06
173000,2505760,0.36
173020,2505760,4.7
173040,2505760,31.12
173060,2505760,36.2
173080,2505760,48.32
173100,2505760,48.95
173120,2505760,65.79
173140,2505760,73.52
173160,2505760,86.91
173180,2505760,99.75
173200,2505760,103.1
173220,2505760,106.53
173240,2505760,110.64
173260,2505760,114.22
173280,2505760,115.83
173300,2505760,124.24
173320,2505760,130.84
173340,2505760,138.75
173360,2505760,144.51
173380,2505760,154.4
173400,2505760,166.18
173420,2505760,172.17
173440,2505760,179.5
173460,2505760,184.32
173480,2505760,200.37
173500,2505760,215.34
173520,2505760,229.35
173540,2505760,233.52
173560,2505760,237.81
173580,2505760,238.78
173600,2505760,259.82
173620,2505760,279.78
173640,2505760,301.73
173660,2505760,318.81
173680,2505760,336.15
173700,2505760,337.24
173720,2505760,346.14
173740,2505760,358.68
173760,2505760,362.64
173780,2505760,365.82
173800,2505760,386.33
172940,2505780,0.26
172960,2505780,0.86
172980,2505780,0.6
173000,2505780,1.52
173020,2505780,24.14
173040,2505780,32.58
173060,2505780,38.96
173080,2505780,45.06
173100,2505780,52.26
173120,2505780,66.8
173140,2505780,75.7
173160,2505780,87.03
173180,2505780,99.27
173200,2505780,102.45
173220,2505780,104.28
173240,2505780,107.62
173260,2505780,112.34
173280,2505780,115.98
173300,2505780,122.82
173320,2505780,128.49
173340,2505780,135.94
173360,2505780,145.23
173380,2505780,155.06
173400,2505780,163.12
173420,2505780,170.92
173440,2505780,176.82
173460,2505780,184.47
173480,2505780,199.3
173500,2505780,217.73
173520,2505780,229.58
173540,2505780,230.46
173560,2505780,235.68
173580,2505780,237.81
173600,2505780,257.59
173620,2505780,278.1
173640,2505780,297.76
173660,2505780,316.52
173680,2505780,325.48
173700,2505780,333.56
173720,2505780,337.0
173740,2505780,351.87
173760,2505780,359.13
173780,2505780,363.36
173800,2505780,374.19
172940,2505800,0.42
172960,2505800,6.52
172980,2505800,15.72
173000,2505800,19.56
173020,2505800,26.14
173040,2505800,32.08
173060,2505800,43.7
173080,2505800,49.36
173100,2505800,56.34
173120,2505800,68.4
173140,2505800,75.15
173160,2505800,90.9
173180,2505800,100.1
173200,2505800,101.31
173220,2505800,105.58
173240,2505800,107.8
173260,2505800,114.34
173280,2505800,119.78
173300,2505800,127.29
173320,2505800,133.56
173340,2505800,137.95
173360,2505800,146.98
173380,2505800,154.06
173400,2505800,161.54
173420,2505800,170.22
173440,2505800,178.24
173460,2505800,185.97
173480,2505800,197.18
173500,2505800,217.95
173520,2505800,225.12
173540,2505800,227.73
173560,2505800,229.0
173580,2505800,241.96
173600,2505800,254.83
173620,2505800,274.23
173640,2505800,302.77
173660,2505800,310.77
173680,2505800,322.09
173700,2505800,325.67
173720,2505800,329.24
173740,2505800,346.35
173760,2505800,356.78
173780,2505800,359.58
173800,2505800,365.01
172940,2505820,0.02
172960,2505820,24.2
172980,2505820,17.8
173000,2505820,19.8
173020,2505820,21.92
173040,2505820,35.64
173060,2505820,46.95
173080,2505820,51.86
173100,2505820,60.24
173120,2505820,70.66
173140,2505820,80.05
173160,2505820,93.18
173180,2505820,97.6
173200,2505820,100.23
173220,2505820,109.18
173240,2505820,111.82
173260,2505820,116.94
173280,2505820,119.25
173300,2505820,127.9
173320,2505820,137.73
173340,2505820,138.42
173360,2505820,147.69
173380,2505820,153.28
173400,2505820,161.42
173420,2505820,169.86
173440,2505820,177.86
173460,2505820,187.29
173480,2505820,197.31
173500,2505820,216.57
173520,2505820,222.2
173540,2505820,225.86
173560,2505820,234.88
173580,2505820,242.61
173600,2505820,252.63
173620,2505820,278.31
173640,2505820,309.88
173660,2505820,312.32
173680,2505820,320.31
173700,2505820,318.51
173720,2505820,321.3
173740,2505820,336.62
173760,2505820,355.41
173780,2505820,356.02
173800,2505820,364.56
172940,2505840,-0.04
172960,2505840,13.88
172980,2505840,16.82
173000,2505840,18.74
173020,2505840,25.32
173040,2505840,35.43
173060,2505840,50.85
173080,2505840,55.95
173100,2505840,63.04
173120,2505840,71.01
173140,2505840,81.5
173160,2505840,91.65
173180,2505840,92.04
173200,2505840,105.0
173220,2505840,107.9
173240,2505840,111.03
173260,2505840,114.3
173280,2505840,118.08
173300,2505840,125.43
173320,2505840,135.62
173340,2505840,148.6
173360,2505840,144.85
173380,2505840,152.77
173400,2505840,161.31
173420,2505840,169.42
173440,2505840,179.14
173460,2505840,185.1
173480,2505840,194.77
173500,2505840,211.77
173520,2505840,225.7
173540,2505840,238.71
173560,2505840,239.94
173580,2505840,244.11
173600,2505840,253.08
173620,2505840,272.77
173640,2505840,306.78
173660,2505840,312.34
173680,2505840,308.01
173700,2505840,316.03
173720,2505840,316.17
173740,2505840,324.02
173760,2505840,351.8
173780,2505840,350.73
173800,2505840,357.75
172940,2505860,0.5
172960,2505860,15.2
172980,2505860,23.34
173000,2505860,25.7
173020,2505860,42.76
173040,2505860,49.35
173060,2505860,54.28
173080,2505860,57.96
173100,2505860,67.66
173120,2505860,70.96
173140,2505860,78.22
173160,2505860,88.14
173180,2505860,92.79
173200,2505860,106.6
173220,2505860,108.7
173240,2505860,109.53
173260,2505860,111.88
173280,2505860,119.66
173300,2505860,133.17
173320,2505860,142.86
173340,2505860,150.18
173360,2505860,153.98
173380,2505860,152.42
173400,2505860,156.58
173420,2505860,168.09
173440,2505860,177.15
173460,2505860,186.7
173480,2505860,195.42
173500,2505860,211.89
173520,2505860,226.56
173540,2505860,242.52
173560,2505860,244.48
173580,2505860,243.69
173600,2505860,248.92
173620,2505860,267.26
173640,2505860,295.4
173660,2505860,306.41
173680,2505860,305.33
173700,2505860,309.21
173720,2505860,313.77
173740,2505860,318.96
173760,2505860,340.38
173780,2505860,345.84
173800,2505860,351.98
172940,2505880,0.11
172960,2505880,19.46
172980,2505880,24.42
173000,2505880,35.26
173020,2505880,54.69
173040,2505880,53.67
173060,2505880,58.78
173080,2505880,60.61
173100,2505880,69.74
173120,2505880,71.24
173140,2505880,80.91
173160,2505880,88.64
173180,2505880,88.14
173200,2505880,99.33
173220,2505880,104.68
173240,2505880,107.79
173260,2505880,112.88
173280,2505880,129.39
173300,2505880,139.89
